preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Yam is a,vegetable.,yam,vegetable,39,"[(-12.457298278808594, -6.228649139404297, [-9.34814453125, -3.1091537475585938]), (-12.618560791015625, -6.3092803955078125, [-9.584358215332031, -3.0342025756835938]), (-12.841453552246094, -6.420726776123047, [-10.375144958496094, -2.46630859375]), (-11.629112243652344, -5.814556121826172, [-9.244132995605469, -2.384979248046875]), (-12.735687255859375, -6.3678436279296875, [-9.962020874023438, -2.7736663818359375])]",354823168,gpt2-medium
Parsley is a,vegetable.,parsley,vegetable,40,"[(-10.219032287597656, -5.109516143798828, [-7.836601257324219, -2.3824310302734375]), (-9.626876831054688, -4.813438415527344, [-5.938331604003906, -3.6885452270507812]), (-14.595985412597656, -7.297992706298828, [-9.494239807128906, -5.10174560546875]), (-8.176216125488281, -4.088108062744141, [-4.9958343505859375, -3.1803817749023438]), (-9.552215576171875, -4.7761077880859375, [-6.5869140625, -2.965301513671875])]",354823168,gpt2-medium
Endive is a,vegetable.,endive,vegetable,41,"[(-12.050643920898438, -6.025321960449219, [-7.602325439453125, -4.4483184814453125]), (-10.9158935546875, -5.45794677734375, [-7.1994171142578125, -3.7164764404296875]), (-13.688926696777344, -6.844463348388672, [-9.987213134765625, -3.7017135620117188]), (-12.893402099609375, -6.4467010498046875, [-8.987602233886719, -3.9057998657226562]), (-13.461662292480469, -6.730831146240234, [-9.316139221191406, -4.1455230712890625])]",354823168,gpt2-medium
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"[(-12.47027587890625, -6.235137939453125, [-7.942047119140625, -4.528228759765625]), (-11.259361267089844, -5.629680633544922, [-7.7032318115234375, -3.5561294555664062]), (-11.422771453857422, -5.711385726928711, [-8.214183807373047, -3.208587646484375]), (-11.446846008300781, -5.723423004150391, [-7.995391845703125, -3.4514541625976562]), (-13.683849334716797, -6.841924667358398, [-9.310344696044922, -4.373504638671875])]",354823168,gpt2-medium
Mushroom is a,vegetable.,mushroom,vegetable,43,"[(-10.45172119140625, -5.225860595703125, [-7.861061096191406, -2.5906600952148438]), (-9.314918518066406, -4.657459259033203, [-6.165618896484375, -3.1492996215820312]), (-11.213890075683594, -5.606945037841797, [-7.863624572753906, -3.3502655029296875]), (-10.8748779296875, -5.43743896484375, [-7.5053253173828125, -3.3695526123046875]), (-11.238822937011719, -5.619411468505859, [-8.610870361328125, -2.6279525756835938])]",354823168,gpt2-medium
Avocado is a,vegetable.,avocado,vegetable,44,"[(-7.760528564453125, -3.8802642822265625, [-3.8348007202148438, -3.9257278442382812]), (-8.635177612304688, -4.317588806152344, [-5.2610626220703125, -3.374114990234375]), (-9.517753601074219, -4.758876800537109, [-5.3497467041015625, -4.168006896972656]), (-11.989418029785156, -5.994709014892578, [-7.1901092529296875, -4.799308776855469]), (-9.299560546875, -4.6497802734375, [-5.757537841796875, -3.542022705078125])]",354823168,gpt2-medium
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"[(-11.172393798828125, -5.5861968994140625, [-7.3862457275390625, -3.7861480712890625]), (-10.251091003417969, -5.125545501708984, [-6.1335601806640625, -4.117530822753906]), (-11.259078979492188, -5.629539489746094, [-6.776252746582031, -4.482826232910156]), (-9.341514587402344, -4.670757293701172, [-5.743614196777344, -3.597900390625]), (-10.91485595703125, -5.457427978515625, [-6.67303466796875, -4.2418212890625])]",354823168,gpt2-medium
Kale is a,vegetable.,kale,vegetable,46,"[(-10.329513549804688, -5.164756774902344, [-6.8371124267578125, -3.492401123046875]), (-10.00823974609375, -5.004119873046875, [-6.819892883300781, -3.1883468627929688]), (-9.97601318359375, -4.988006591796875, [-5.852500915527344, -4.123512268066406]), (-11.148979187011719, -5.574489593505859, [-7.891960144042969, -3.25701904296875]), (-11.061355590820312, -5.530677795410156, [-7.637489318847656, -3.4238662719726562])]",354823168,gpt2-medium
Escarole is a,vegetable.,escarole,vegetable,47,"[(-12.147842407226562, -6.073921203613281, [-8.473014831542969, -3.6748275756835938]), (-14.360557556152344, -7.180278778076172, [-10.451194763183594, -3.90936279296875]), (-13.421585083007812, -6.710792541503906, [-9.631134033203125, -3.7904510498046875]), (-13.385353088378906, -6.692676544189453, [-9.606399536132812, -3.7789535522460938]), (-13.455337524414062, -6.727668762207031, [-9.781440734863281, -3.6738967895507812])]",354823168,gpt2-medium
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"[(-9.510581970214844, -4.755290985107422, [-5.382835388183594, -4.12774658203125]), (-9.455589294433594, -4.727794647216797, [-6.632453918457031, -2.8231353759765625]), (-9.526786804199219, -4.763393402099609, [-5.9622650146484375, -3.5645217895507812]), (-8.806838989257812, -4.403419494628906, [-4.880989074707031, -3.9258499145507812]), (-8.816635131835938, -4.408317565917969, [-5.2298431396484375, -3.5867919921875])]",354823168,gpt2-medium
Pickle is a,vegetable.,pickle,vegetable,49,"[(-12.238395690917969, -6.119197845458984, [-9.775825500488281, -2.4625701904296875]), (-12.524673461914062, -6.262336730957031, [-9.729087829589844, -2.7955856323242188]), (-11.430007934570312, -5.715003967285156, [-8.372642517089844, -3.0573654174804688]), (-11.475456237792969, -5.737728118896484, [-8.590583801269531, -2.8848724365234375]), (-12.932235717773438, -6.466117858886719, [-10.234031677246094, -2.6982040405273438])]",354823168,gpt2-medium
Baked bean is a,vegetable.,baked bean,vegetable,50,"[(-8.954841613769531, -4.477420806884766, [-5.0068359375, -3.9480056762695312]), (-8.938667297363281, -4.469333648681641, [-5.145179748535156, -3.793487548828125]), (-8.708274841308594, -4.354137420654297, [-5.69146728515625, -3.0168075561523438]), (-9.644660949707031, -4.822330474853516, [-5.70648193359375, -3.9381790161132812]), (-8.261123657226562, -4.130561828613281, [-4.4663543701171875, -3.794769287109375])]",354823168,gpt2-medium
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"[(-8.697799682617188, -4.348899841308594, [-5.74407958984375, -2.9537200927734375]), (-9.453292846679688, -4.726646423339844, [-6.661918640136719, -2.7913742065429688]), (-9.9449462890625, -4.97247314453125, [-6.904640197753906, -3.0403060913085938]), (-8.991485595703125, -4.4957427978515625, [-5.832801818847656, -3.1586837768554688]), (-7.852668762207031, -3.9263343811035156, [-5.098030090332031, -2.754638671875])]",354823168,gpt2-medium
Seaweed is a,vegetable.,seaweed,vegetable,52,"[(-10.352043151855469, -5.176021575927734, [-5.867210388183594, -4.484832763671875]), (-12.266578674316406, -6.133289337158203, [-7.366302490234375, -4.900276184082031]), (-9.206893920898438, -4.603446960449219, [-5.16961669921875, -4.0372772216796875]), (-9.350616455078125, -4.6753082275390625, [-5.502037048339844, -3.8485794067382812]), (-10.435333251953125, -5.2176666259765625, [-6.523048400878906, -3.9122848510742188])]",354823168,gpt2-medium
Garlic is a,vegetable.,garlic,vegetable,53,"[(-8.134407043457031, -4.067203521728516, [-4.4420623779296875, -3.6923446655273438]), (-8.399276733398438, -4.199638366699219, [-5.3253936767578125, -3.073883056640625]), (-8.857276916503906, -4.428638458251953, [-6.0629119873046875, -2.7943649291992188]), (-8.501716613769531, -4.250858306884766, [-5.467521667480469, -3.0341949462890625]), (-8.60369873046875, -4.301849365234375, [-5.7500762939453125, -2.8536224365234375])]",354823168,gpt2-medium
Dandelion is a,vegetable.,dandelion,vegetable,54,"[(-11.537437438964844, -5.768718719482422, [-8.501136779785156, -3.0363006591796875]), (-11.506187438964844, -5.753093719482422, [-8.376739501953125, -3.1294479370117188]), (-11.827690124511719, -5.913845062255859, [-8.022476196289062, -3.8052139282226562]), (-11.638450622558594, -5.819225311279297, [-7.989921569824219, -3.648529052734375]), (-11.231010437011719, -5.615505218505859, [-7.0497589111328125, -4.181251525878906])]",354823168,gpt2-medium
Peanut is a,vegetable.,peanut,vegetable,55,"[(-10.558586120605469, -5.279293060302734, [-6.754081726074219, -3.80450439453125]), (-8.55120849609375, -4.275604248046875, [-5.115348815917969, -3.4358596801757812]), (-7.7537841796875, -3.87689208984375, [-4.3906097412109375, -3.3631744384765625]), (-9.331108093261719, -4.665554046630859, [-6.234771728515625, -3.0963363647460938]), (-9.113746643066406, -4.556873321533203, [-5.787513732910156, -3.32623291015625])]",354823168,gpt2-medium
Rice is a,vegetable.,rice,vegetable,56,"[(-13.975120544433594, -6.987560272216797, [-9.722038269042969, -4.253082275390625]), (-8.646675109863281, -4.323337554931641, [-6.29193115234375, -2.3547439575195312]), (-11.68841552734375, -5.844207763671875, [-8.704093933105469, -2.9843215942382812]), (-12.853019714355469, -6.426509857177734, [-10.193740844726562, -2.6592788696289062]), (-12.806129455566406, -6.403064727783203, [-10.089729309082031, -2.716400146484375])]",354823168,gpt2-medium
A saw is a,tool.,saw,tool,1,"[(-8.063064575195312, -4.031532287597656, [-3.7654342651367188, -4.297630310058594]), (-8.883087158203125, -4.4415435791015625, [-4.703453063964844, -4.179634094238281]), (-10.074142456054688, -5.037071228027344, [-5.192237854003906, -4.881904602050781]), (-8.954071044921875, -4.4770355224609375, [-4.5950164794921875, -4.3590545654296875]), (-10.804359436035156, -5.402179718017578, [-5.6607818603515625, -5.143577575683594])]",354823168,gpt2-medium
A hammer is a,tool.,hammer,tool,2,"[(-6.303131103515625, -3.1515655517578125, [-2.7186737060546875, -3.5844573974609375]), (-6.9033050537109375, -3.4516525268554688, [-2.4805908203125, -4.4227142333984375]), (-5.593955993652344, -2.796977996826172, [-2.6097946166992188, -2.984161376953125]), (-7.0203704833984375, -3.5101852416992188, [-3.0928726196289062, -3.9274978637695312]), (-7.8556060791015625, -3.9278030395507812, [-4.894634246826172, -2.9609718322753906])]",354823168,gpt2-medium
A ruler is a,tool.,ruler,tool,3,"[(-8.400787353515625, -4.2003936767578125, [-5.858283996582031, -2.5425033569335938]), (-9.68701171875, -4.843505859375, [-6.475364685058594, -3.2116470336914062]), (-7.6992340087890625, -3.8496170043945312, [-4.999664306640625, -2.6995697021484375]), (-8.2703857421875, -4.13519287109375, [-5.951019287109375, -2.319366455078125]), (-8.695075988769531, -4.347537994384766, [-5.926063537597656, -2.769012451171875])]",354823168,gpt2-medium
A screwdriver is a,tool.,screwdriver,tool,4,"[(-7.040046691894531, -3.5200233459472656, [-2.5838699340820312, -4.4561767578125]), (-8.527496337890625, -4.2637481689453125, [-3.1839447021484375, -5.3435516357421875]), (-7.9808807373046875, -3.9904403686523438, [-2.7671356201171875, -5.2137451171875]), (-9.287055969238281, -4.643527984619141, [-2.877685546875, -6.409370422363281]), (-8.354393005371094, -4.177196502685547, [-3.146026611328125, -5.208366394042969])]",354823168,gpt2-medium
A drill is a,tool.,drill,tool,5,"[(-8.880340576171875, -4.4401702880859375, [-3.9711532592773438, -4.909187316894531]), (-9.422386169433594, -4.711193084716797, [-4.672889709472656, -4.7494964599609375]), (-9.635337829589844, -4.817668914794922, [-5.2310943603515625, -4.404243469238281]), (-9.163520812988281, -4.581760406494141, [-3.475006103515625, -5.688514709472656]), (-5.955726623535156, -2.977863311767578, [-2.9301605224609375, -3.0255661010742188])]",354823168,gpt2-medium
A nail is a,tool.,nail,tool,6,"[(-8.755828857421875, -4.3779144287109375, [-4.355194091796875, -4.400634765625]), (-7.9278717041015625, -3.9639358520507812, [-4.526908874511719, -3.4009628295898438]), (-7.584587097167969, -3.7922935485839844, [-4.562599182128906, -3.0219879150390625]), (-7.695098876953125, -3.8475494384765625, [-4.3366546630859375, -3.3584442138671875]), (-7.385566711425781, -3.6927833557128906, [-4.34442138671875, -3.0411453247070312])]",354823168,gpt2-medium
A tape measure is a,tool.,tape measure,tool,7,"[(-10.590789794921875, -5.2953948974609375, [-4.015838623046875, -6.574951171875]), (-9.789810180664062, -4.894905090332031, [-3.7178421020507812, -6.071968078613281]), (-10.838844299316406, -5.419422149658203, [-3.3003158569335938, -7.5385284423828125]), (-10.254837036132812, -5.127418518066406, [-4.173454284667969, -6.081382751464844]), (-9.773185729980469, -4.886592864990234, [-4.174873352050781, -5.5983123779296875])]",354823168,gpt2-medium
A sawhorse is a,tool.,sawhorse,tool,8,"[(-11.075088500976562, -5.537544250488281, [-4.837074279785156, -6.238014221191406]), (-13.780601501464844, -6.890300750732422, [-7.448753356933594, -6.33184814453125]), (-11.525558471679688, -5.762779235839844, [-5.7811279296875, -5.7444305419921875]), (-13.065406799316406, -6.532703399658203, [-7.6256256103515625, -5.439781188964844]), (-12.199600219726562, -6.099800109863281, [-6.839424133300781, -5.360176086425781])]",354823168,gpt2-medium
A sandpaper is a,tool.,sandpaper,tool,9,"[(-10.99245834350586, -5.49622917175293, [-5.1321258544921875, -5.860332489013672]), (-10.471492767333984, -5.235746383666992, [-5.450111389160156, -5.021381378173828]), (-10.692123413085938, -5.346061706542969, [-5.026969909667969, -5.665153503417969]), (-9.232627868652344, -4.616313934326172, [-5.0124664306640625, -4.220161437988281]), (-11.226188659667969, -5.613094329833984, [-4.880393981933594, -6.345794677734375])]",354823168,gpt2-medium
A sander is a,tool.,sander,tool,10,"[(-8.625404357910156, -4.312702178955078, [-3.262969970703125, -5.362434387207031]), (-8.110786437988281, -4.055393218994141, [-3.5378646850585938, -4.5729217529296875]), (-9.474784851074219, -4.737392425537109, [-3.7490310668945312, -5.7257537841796875]), (-9.787155151367188, -4.893577575683594, [-3.5647354125976562, -6.222419738769531]), (-8.291378021240234, -4.145689010620117, [-2.6504974365234375, -5.640880584716797])]",354823168,gpt2-medium
A level is a,tool.,level,tool,11,"[(-9.055816650390625, -4.5279083251953125, [-5.774848937988281, -3.2809677124023438]), (-10.243888854980469, -5.121944427490234, [-6.136390686035156, -4.1074981689453125]), (-8.287757873535156, -4.143878936767578, [-5.40081787109375, -2.8869400024414062]), (-10.322097778320312, -5.161048889160156, [-6.666351318359375, -3.6557464599609375]), (-9.739524841308594, -4.869762420654297, [-5.980255126953125, -3.7592697143554688])]",354823168,gpt2-medium
A plane is a,tool.,plane,tool,12,"[(-7.3060760498046875, -3.6530380249023438, [-5.096763610839844, -2.2093124389648438]), (-7.666168212890625, -3.8330841064453125, [-4.981163024902344, -2.6850051879882812]), (-8.070079803466797, -4.035039901733398, [-5.571296691894531, -2.4987831115722656]), (-7.401985168457031, -3.7009925842285156, [-4.93231201171875, -2.4696731567382812]), (-7.657806396484375, -3.8289031982421875, [-5.3457183837890625, -2.3120880126953125])]",354823168,gpt2-medium
A file is a,tool.,file,tool,13,"[(-12.56158447265625, -6.280792236328125, [-8.780197143554688, -3.7813873291015625]), (-12.377998352050781, -6.188999176025391, [-7.5445098876953125, -4.833488464355469]), (-11.279918670654297, -5.639959335327148, [-8.116111755371094, -3.163806915283203]), (-11.448265075683594, -5.724132537841797, [-8.342536926269531, -3.1057281494140625]), (-12.006675720214844, -6.003337860107422, [-7.279266357421875, -4.727409362792969])]",354823168,gpt2-medium
A toolbox is a,tool.,toolbox,tool,14,"[(-5.345233917236328, -2.672616958618164, [-2.240509033203125, -3.104724884033203]), (-5.722160339355469, -2.8610801696777344, [-2.44158935546875, -3.2805709838867188]), (-7.428047180175781, -3.7140235900878906, [-2.5879135131835938, -4.8401336669921875]), (-5.216480255126953, -2.6082401275634766, [-2.1461715698242188, -3.0703086853027344]), (-6.088207244873047, -3.0441036224365234, [-2.167449951171875, -3.920757293701172])]",354823168,gpt2-medium
A t-square is a,tool.,T-square,tool,15,"[(-10.737831115722656, -5.368915557861328, [-5.544410705566406, -5.19342041015625]), (-11.340736389160156, -5.670368194580078, [-4.608375549316406, -6.73236083984375]), (-10.780174255371094, -5.390087127685547, [-4.88812255859375, -5.892051696777344]), (-10.721282958984375, -5.3606414794921875, [-5.00103759765625, -5.720245361328125]), (-10.765953063964844, -5.382976531982422, [-5.333770751953125, -5.432182312011719])]",354823168,gpt2-medium
A chisel is a,tool.,chisel,tool,16,"[(-7.191455841064453, -3.5957279205322266, [-1.3406524658203125, -5.850803375244141]), (-8.2841796875, -4.14208984375, [-2.8688430786132812, -5.415336608886719]), (-8.428794860839844, -4.214397430419922, [-2.3959884643554688, -6.032806396484375]), (-6.411537170410156, -3.205768585205078, [-0.8849411010742188, -5.5265960693359375]), (-7.385124206542969, -3.6925621032714844, [-2.2129287719726562, -5.1721954345703125])]",354823168,gpt2-medium
