preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Car racing is a,sport.,car racing,sport,38,"[(-1.725358009338379, -0.8626790046691895, [-1.5847768783569336, -0.1405811309814453]), (-1.760427474975586, -0.880213737487793, [-1.6727066040039062, -0.08772087097167969]), (-1.752018928527832, -0.876009464263916, [-1.524531364440918, -0.22748756408691406]), (-0.49654388427734375, -0.24827194213867188, [-0.37470245361328125, -0.1218414306640625]), (-2.6518726348876953, -1.3259363174438477, [-2.2756729125976562, -0.37619972229003906])]",124697433,roberta-base
Ping pong is a,sport.,ping pong,sport,39,"[(-5.094448089599609, -2.5472240447998047, [-4.892597198486328, -0.20185089111328125]), (-2.197739601135254, -1.098869800567627, [-2.0442914962768555, -0.15344810485839844]), (-4.443033218383789, -2.2215166091918945, [-4.173956871032715, -0.2690763473510742]), (-1.6207466125488281, -0.8103733062744141, [-1.310201644897461, -0.3105449676513672]), (-4.035833358764648, -2.017916679382324, [-3.746532440185547, -0.28930091857910156])]",124697433,roberta-base
Rowing is a,sport.,rowing,sport,40,"[(-2.5010433197021484, -1.2505216598510742, [-2.3099517822265625, -0.19109153747558594]), (-3.787862777709961, -1.8939313888549805, [-3.4376392364501953, -0.3502235412597656]), (-5.778000831604004, -2.889000415802002, [-5.731654167175293, -0.04634666442871094]), (-2.192988395690918, -1.096494197845459, [-1.9839410781860352, -0.2090473175048828]), (-4.782127380371094, -2.391063690185547, [-4.451299667358398, -0.3308277130126953])]",124697433,roberta-base
Fishing is a,sport.,fishing,sport,41,"[(-2.999547004699707, -1.4997735023498535, [-2.912247657775879, -0.08729934692382812]), (-3.395048141479492, -1.697524070739746, [-3.2566471099853516, -0.13840103149414062]), (-2.8085508346557617, -1.4042754173278809, [-2.6672239303588867, -0.141326904296875]), (-4.336397171020508, -2.168198585510254, [-4.026541709899902, -0.30985546112060547]), (-2.577228546142578, -1.288614273071289, [-2.486286163330078, -0.0909423828125])]",124697433,roberta-base
Horseback riding is a,sport.,horseback riding,sport,42,"[(-3.9765100479125977, -1.9882550239562988, [-3.908259391784668, -0.06825065612792969]), (-3.951613426208496, -1.975806713104248, [-3.791571617126465, -0.16004180908203125]), (-2.9497756958007812, -1.4748878479003906, [-2.768075942993164, -0.1816997528076172]), (-1.7829618453979492, -0.8914809226989746, [-1.512303352355957, -0.2706584930419922]), (-3.4147377014160156, -1.7073688507080078, [-3.1901607513427734, -0.2245769500732422])]",124697433,roberta-base
Running is a,sport.,running,sport,43,"[(-2.179281234741211, -1.0896406173706055, [-2.1428279876708984, -0.0364532470703125]), (-4.401862144470215, -2.2009310722351074, [-4.256562232971191, -0.14529991149902344]), (-3.0255260467529297, -1.5127630233764648, [-2.8538684844970703, -0.17165756225585938]), (-4.916630744934082, -2.458315372467041, [-4.837698936462402, -0.07893180847167969]), (-4.91602897644043, -2.458014488220215, [-4.832912445068359, -0.08311653137207031])]",124697433,roberta-base
Horse racing is a,sport.,horse racing,sport,44,"[(-2.2191848754882812, -1.1095924377441406, [-1.540679931640625, -0.6785049438476562]), (-0.5832347869873047, -0.29161739349365234, [-0.4534587860107422, -0.1297760009765625]), (-2.5070791244506836, -1.2535395622253418, [-2.216597557067871, -0.2904815673828125]), (-2.4439172744750977, -1.2219586372375488, [-2.3961095809936523, -0.04780769348144531]), (-2.087127685546875, -1.0435638427734375, [-1.7699365615844727, -0.31719112396240234])]",124697433,roberta-base
Hiking is a,sport.,hiking,sport,45,"[(-2.2492475509643555, -1.1246237754821777, [-2.1629133224487305, -0.086334228515625]), (-3.5958967208862305, -1.7979483604431152, [-3.513901710510254, -0.08199501037597656]), (-4.7251129150390625, -2.3625564575195312, [-4.607400894165039, -0.11771202087402344]), (-4.284214973449707, -2.1421074867248535, [-4.103293418884277, -0.1809215545654297]), (-3.4138050079345703, -1.7069025039672852, [-3.2770919799804688, -0.13671302795410156])]",124697433,roberta-base
Weight lifting is a,sport.,weight lifting,sport,46,"[(-3.6969079971313477, -1.8484539985656738, [-3.5989370346069336, -0.09797096252441406]), (-4.413387298583984, -2.206693649291992, [-4.349475860595703, -0.06391143798828125]), (-3.8465185165405273, -1.9232592582702637, [-3.7434186935424805, -0.10309982299804688]), (-2.79776668548584, -1.39888334274292, [-2.750269889831543, -0.047496795654296875]), (-3.189901351928711, -1.5949506759643555, [-3.094778060913086, -0.095123291015625])]",124697433,roberta-base
Croquet is a,sport.,croquet,sport,47,"[(-2.7089242935180664, -1.3544621467590332, [-2.613347053527832, -0.09557723999023438]), (-3.865727424621582, -1.932863712310791, [-3.6765642166137695, -0.1891632080078125]), (-1.660369873046875, -0.8301849365234375, [-1.4926338195800781, -0.16773605346679688]), (-2.773479461669922, -1.386739730834961, [-2.5464305877685547, -0.2270488739013672]), (-3.725057601928711, -1.8625288009643555, [-3.5937633514404297, -0.13129425048828125])]",124697433,roberta-base
Horseshoes is a,sport.,horseshoes,sport,48,"[(-6.390756607055664, -3.195378303527832, [-4.789104461669922, -1.6016521453857422]), (-5.730337142944336, -2.865168571472168, [-5.3002471923828125, -0.43008995056152344]), (-5.923535346984863, -2.9617676734924316, [-5.475537300109863, -0.447998046875]), (-5.551137924194336, -2.775568962097168, [-5.340436935424805, -0.21070098876953125]), (-6.7715020179748535, -3.3857510089874268, [-5.971271991729736, -0.8002300262451172])]",124697433,roberta-base
Boating is a,sport.,boating,sport,49,"[(-3.062788963317871, -1.5313944816589355, [-3.024031639099121, -0.03875732421875]), (-2.8557796478271484, -1.4278898239135742, [-2.7143306732177734, -0.141448974609375]), (-3.2913522720336914, -1.6456761360168457, [-2.7453908920288086, -0.5459613800048828]), (-3.9409561157226562, -1.9704780578613281, [-3.8067378997802734, -0.1342182159423828]), (-3.4715700149536133, -1.7357850074768066, [-3.2313108444213867, -0.24025917053222656])]",124697433,roberta-base
Pool is a,sport.,pool,sport,50,"[(-6.347970962524414, -3.173985481262207, [-6.18426513671875, -0.16370582580566406]), (-6.667940139770508, -3.333970069885254, [-6.185262680053711, -0.4826774597167969]), (-6.232654571533203, -3.1163272857666016, [-6.038108825683594, -0.19454574584960938]), (-6.134180068969727, -3.0670900344848633, [-5.890846252441406, -0.2433338165283203]), (-4.842965126037598, -2.421482563018799, [-4.7024126052856445, -0.14055252075195312])]",124697433,roberta-base
Billiards is a,sport.,billiards,sport,51,"[(-4.876080513000488, -2.438040256500244, [-4.272339820861816, -0.6037406921386719]), (-6.767848968505859, -3.3839244842529297, [-6.178764343261719, -0.5890846252441406]), (-9.059616088867188, -4.529808044433594, [-8.706686019897461, -0.35293006896972656]), (-7.822879791259766, -3.911439895629883, [-7.258011817932129, -0.5648679733276367]), (-7.142683982849121, -3.5713419914245605, [-6.808306694030762, -0.3343772888183594])]",124697433,roberta-base
Hunting is a,sport.,hunting,sport,52,"[(-4.219945907592773, -2.1099729537963867, [-4.156566619873047, -0.06337928771972656]), (-2.5965042114257812, -1.2982521057128906, [-2.55474853515625, -0.04175567626953125]), (-1.9006547927856445, -0.9503273963928223, [-1.6946954727172852, -0.20595932006835938]), (-3.267313003540039, -1.6336565017700195, [-3.2111244201660156, -0.05618858337402344]), (-4.026021957397461, -2.0130109786987305, [-3.836505889892578, -0.1895160675048828])]",124697433,roberta-base
Jump rope is a,sport.,jump rope,sport,53,"[(-5.558414459228516, -2.779207229614258, [-5.174054145812988, -0.38436031341552734]), (-6.050070762634277, -3.0250353813171387, [-5.629827499389648, -0.4202432632446289]), (-6.086721420288086, -3.043360710144043, [-5.645090103149414, -0.4416313171386719]), (-6.554405212402344, -3.277202606201172, [-6.209529876708984, -0.3448753356933594]), (-6.550215721130371, -3.2751078605651855, [-6.274062156677246, -0.276153564453125])]",124697433,roberta-base
Camping is a,sport.,camping,sport,54,"[(-4.30808162689209, -2.154040813446045, [-4.246838569641113, -0.06124305725097656]), (-3.1859960556030273, -1.5929980278015137, [-3.137627601623535, -0.04836845397949219]), (-4.162350654602051, -2.0811753273010254, [-4.134629249572754, -0.027721405029296875]), (-3.226241111755371, -1.6131205558776855, [-3.145665168762207, -0.08057594299316406]), (-5.552404403686523, -2.7762022018432617, [-5.239702224731445, -0.3127021789550781])]",124697433,roberta-base
Chess is a,sport.,chess,sport,55,"[(-4.687216758728027, -2.3436083793640137, [-4.029314994812012, -0.6579017639160156]), (-2.8453149795532227, -1.4226574897766113, [-2.6465883255004883, -0.19872665405273438]), (-5.282393455505371, -2.6411967277526855, [-4.417839050292969, -0.8645544052124023]), (-4.371515274047852, -2.185757637023926, [-4.124795913696289, -0.2467193603515625]), (-6.031950950622559, -3.0159754753112793, [-5.252939224243164, -0.7790117263793945])]",124697433,roberta-base
Dancing is a,sport.,dancing,sport,56,"[(-4.723958969116211, -2.3619794845581055, [-4.541587829589844, -0.1823711395263672]), (-2.7634963989257812, -1.3817481994628906, [-2.5570945739746094, -0.20640182495117188]), (-3.889956474304199, -1.9449782371520996, [-3.681454658508301, -0.20850181579589844]), (-1.4879493713378906, -0.7439746856689453, [-1.2963619232177734, -0.1915874481201172]), (-4.472328186035156, -2.236164093017578, [-4.090553283691406, -0.38177490234375])]",124697433,roberta-base
Checkers is a,sport.,checkers,sport,57,"[(-6.226761817932129, -3.1133809089660645, [-5.936796188354492, -0.2899656295776367]), (-7.308873176574707, -3.6544365882873535, [-7.069031715393066, -0.23984146118164062]), (-7.347599983215332, -3.673799991607666, [-6.802308082580566, -0.5452919006347656]), (-9.882548332214355, -4.941274166107178, [-9.66606616973877, -0.21648216247558594]), (-10.080866813659668, -5.040433406829834, [-9.24815845489502, -0.8327083587646484])]",124697433,roberta-base
Cards is a,sport.,cards,sport,58,"[(-9.068741798400879, -4.5343708992004395, [-8.014102935791016, -1.0546388626098633]), (-9.9326810836792, -4.9663405418396, [-9.327363014221191, -0.6053180694580078]), (-7.18314266204834, -3.59157133102417, [-6.395140647888184, -0.7880020141601562]), (-5.4724626541137695, -2.7362313270568848, [-5.212367057800293, -0.26009559631347656]), (-6.801488876342773, -3.4007444381713867, [-6.452619552612305, -0.34886932373046875])]",124697433,roberta-base
Sunbathing is a,sport.,sunbathing,sport,59,"[(-3.6998281478881836, -1.8499140739440918, [-3.463536262512207, -0.23629188537597656]), (-5.451020240783691, -2.7255101203918457, [-5.212398529052734, -0.23862171173095703]), (-3.6689300537109375, -1.8344650268554688, [-3.15667724609375, -0.5122528076171875]), (-4.130160331726074, -2.065080165863037, [-3.911940574645996, -0.21821975708007812]), (-3.906282424926758, -1.953141212463379, [-3.5744972229003906, -0.3317852020263672])]",124697433,roberta-base
Pea is a,vegetable.,pea,vegetable,1,"[(-3.488605499267578, -1.744302749633789, [-2.9928226470947266, -0.49578285217285156]), (-3.169682502746582, -1.584841251373291, [-2.7843313217163086, -0.38535118103027344]), (-5.1531524658203125, -2.5765762329101562, [-4.920024871826172, -0.23312759399414062]), (-3.341642379760742, -1.670821189880371, [-3.0953197479248047, -0.2463226318359375]), (-5.900119781494141, -2.9500598907470703, [-5.694341659545898, -0.2057781219482422])]",124697433,roberta-base
Carrot is a,vegetable.,carrot,vegetable,2,"[(-5.110588073730469, -2.5552940368652344, [-5.053153991699219, -0.05743408203125]), (-3.727292060852051, -1.8636460304260254, [-3.667447090148926, -0.059844970703125]), (-2.910372734069824, -1.455186367034912, [-2.747767448425293, -0.16260528564453125]), (-2.49383544921875, -1.246917724609375, [-2.183950424194336, -0.30988502502441406]), (-3.9759654998779297, -1.9879827499389648, [-3.9134349822998047, -0.062530517578125])]",124697433,roberta-base
Green bean is a,vegetable.,green bean,vegetable,3,"[(-1.6918764114379883, -0.8459382057189941, [-1.5180292129516602, -0.17384719848632812]), (-3.529812812805176, -1.764906406402588, [-3.165867805480957, -0.36394500732421875]), (-1.4811992645263672, -0.7405996322631836, [-1.3803520202636719, -0.10084724426269531]), (-2.844310760498047, -1.4221553802490234, [-2.1701860427856445, -0.6741247177124023]), (-3.341580390930176, -1.670790195465088, [-2.882658004760742, -0.4589223861694336])]",124697433,roberta-base
String bean is a,vegetable.,string bean,vegetable,4,"[(-8.522220611572266, -4.261110305786133, [-8.46006965637207, -0.06215095520019531]), (-9.478557586669922, -4.739278793334961, [-9.173473358154297, -0.305084228515625]), (-3.1239776611328125, -1.5619888305664062, [-2.8954410552978516, -0.22853660583496094]), (-2.4900245666503906, -1.2450122833251953, [-2.3692073822021484, -0.12081718444824219]), (-6.528480529785156, -3.264240264892578, [-6.308727264404297, -0.21975326538085938])]",124697433,roberta-base
Spinach is a,vegetable.,spinach,vegetable,5,"[(-4.996607780456543, -2.4983038902282715, [-4.660670280456543, -0.3359375]), (-3.755354881286621, -1.8776774406433105, [-3.3456058502197266, -0.40974903106689453]), (-5.367286682128906, -2.683643341064453, [-4.740593910217285, -0.6266927719116211]), (-4.147753715515137, -2.0738768577575684, [-3.945042610168457, -0.2027111053466797]), (-3.918193817138672, -1.959096908569336, [-3.797758102416992, -0.12043571472167969])]",124697433,roberta-base
Broccoli is a,vegetable.,broccoli,vegetable,6,"[(-2.3127689361572266, -1.1563844680786133, [-1.7905845642089844, -0.5221843719482422]), (-1.5389575958251953, -0.7694787979125977, [-1.4672527313232422, -0.07170486450195312]), (-1.5774364471435547, -0.7887182235717773, [-1.4779090881347656, -0.09952735900878906]), (-2.891939163208008, -1.445969581604004, [-2.597444534301758, -0.29449462890625]), (-2.1762943267822266, -1.0881471633911133, [-1.5842132568359375, -0.5920810699462891])]",124697433,roberta-base
Asparagus is a,vegetable.,asparagus,vegetable,7,"[(-1.382124900817871, -0.6910624504089355, [-1.2662172317504883, -0.11590766906738281]), (-2.833846092224121, -1.4169230461120605, [-2.0829248428344727, -0.7509212493896484]), (-3.217226982116699, -1.6086134910583496, [-3.079037666320801, -0.13818931579589844]), (-3.7390127182006836, -1.8695063591003418, [-3.423232078552246, -0.3157806396484375]), (-2.262404441833496, -1.131202220916748, [-2.210444450378418, -0.051959991455078125])]",124697433,roberta-base
Corn is a,vegetable.,corn,vegetable,8,"[(-2.535080909729004, -1.267540454864502, [-2.510390281677246, -0.024690628051757812]), (-4.843040466308594, -2.421520233154297, [-4.805471420288086, -0.03756904602050781]), (-2.643437385559082, -1.321718692779541, [-2.515202522277832, -0.12823486328125]), (-3.0584182739257812, -1.5292091369628906, [-2.9001502990722656, -0.15826797485351562]), (-2.1837358474731445, -1.0918679237365723, [-2.070958137512207, -0.1127777099609375])]",124697433,roberta-base
Cauliflower is a,vegetable.,cauliflower,vegetable,9,"[(-3.395326614379883, -1.6976633071899414, [-3.2385501861572266, -0.15677642822265625]), (-2.047945976257324, -1.023972988128662, [-1.3589239120483398, -0.6890220642089844]), (-2.287228584289551, -1.1436142921447754, [-1.4915885925292969, -0.7956399917602539]), (-3.860868453979492, -1.930434226989746, [-2.958864212036133, -0.9020042419433594]), (-3.6395530700683594, -1.8197765350341797, [-3.5125808715820312, -0.12697219848632812])]",124697433,roberta-base
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,"[(-9.58671760559082, -4.79335880279541, [-9.439830780029297, -0.14688682556152344]), (-7.097497940063477, -3.5487489700317383, [-6.896221160888672, -0.2012767791748047]), (-11.06032943725586, -5.53016471862793, [-10.844232559204102, -0.2160968780517578]), (-7.426743507385254, -3.713371753692627, [-6.922852516174316, -0.5038909912109375]), (-9.220890045166016, -4.610445022583008, [-9.014188766479492, -0.20670127868652344])]",124697433,roberta-base
Squash is a,vegetable.,squash,vegetable,11,"[(-4.955033302307129, -2.4775166511535645, [-4.769621849060059, -0.1854114532470703]), (-5.259223937988281, -2.6296119689941406, [-5.141199111938477, -0.11802482604980469]), (-5.813755035400391, -2.9068775177001953, [-5.6294403076171875, -0.18431472778320312]), (-4.885983467102051, -2.4429917335510254, [-4.663668632507324, -0.22231483459472656]), (-6.088872909545898, -3.044436454772949, [-5.981542587280273, -0.107330322265625])]",124697433,roberta-base
Lettuce is a,vegetable.,lettuce,vegetable,12,"[(-2.6176090240478516, -1.3088045120239258, [-2.466930389404297, -0.1506786346435547]), (-4.733875274658203, -2.3669376373291016, [-4.502660751342773, -0.2312145233154297]), (-3.219846725463867, -1.6099233627319336, [-3.0491580963134766, -0.17068862915039062]), (-6.180161476135254, -3.090080738067627, [-6.084429740905762, -0.09573173522949219]), (-4.543669700622559, -2.2718348503112793, [-4.49453067779541, -0.04913902282714844])]",124697433,roberta-base
