preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"[(-8.073722839355469, -4.036861419677734, [-5.914100646972656, -2.1596221923828125]), (-8.334609985351562, -4.167304992675781, [-5.4911956787109375, -2.843414306640625]), (-8.946556091308594, -4.473278045654297, [-6.281486511230469, -2.665069580078125]), (-7.697364807128906, -3.848682403564453, [-5.20245361328125, -2.4949111938476562]), (-8.889785766601562, -4.444892883300781, [-5.246002197265625, -3.6437835693359375])]",124439808,gpt2
Yam is a,vegetable.,yam,vegetable,39,"[(-11.688972473144531, -5.844486236572266, [-8.854789733886719, -2.8341827392578125]), (-12.342704772949219, -6.171352386474609, [-9.532623291015625, -2.8100814819335938]), (-11.587432861328125, -5.7937164306640625, [-9.429595947265625, -2.1578369140625]), (-12.303512573242188, -6.151756286621094, [-9.065528869628906, -3.2379837036132812]), (-11.881851196289062, -5.940925598144531, [-9.345001220703125, -2.5368499755859375])]",124439808,gpt2
Parsley is a,vegetable.,parsley,vegetable,40,"[(-12.9306640625, -6.46533203125, [-10.205192565917969, -2.7254714965820312]), (-13.531288146972656, -6.765644073486328, [-10.36480712890625, -3.1664810180664062]), (-13.992347717285156, -6.996173858642578, [-10.642768859863281, -3.349578857421875]), (-13.768692016601562, -6.884346008300781, [-10.148574829101562, -3.6201171875]), (-12.693168640136719, -6.346584320068359, [-9.920310974121094, -2.772857666015625])]",124439808,gpt2
Endive is a,vegetable.,endive,vegetable,41,"[(-14.946857452392578, -7.473428726196289, [-10.95285415649414, -3.9940032958984375]), (-14.359817504882812, -7.179908752441406, [-10.634658813476562, -3.72515869140625]), (-15.3363037109375, -7.66815185546875, [-11.144195556640625, -4.192108154296875]), (-14.887237548828125, -7.4436187744140625, [-11.300674438476562, -3.5865631103515625]), (-13.657012939453125, -6.8285064697265625, [-9.929954528808594, -3.7270584106445312])]",124439808,gpt2
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"[(-12.11029052734375, -6.055145263671875, [-8.420402526855469, -3.6898880004882812]), (-12.519981384277344, -6.259990692138672, [-8.560310363769531, -3.9596710205078125]), (-13.142559051513672, -6.571279525756836, [-9.883049011230469, -3.259510040283203]), (-12.454841613769531, -6.227420806884766, [-8.899971008300781, -3.55487060546875]), (-12.242195129394531, -6.121097564697266, [-8.2821044921875, -3.9600906372070312])]",124439808,gpt2
Mushroom is a,vegetable.,mushroom,vegetable,43,"[(-13.783035278320312, -6.891517639160156, [-10.66552734375, -3.1175079345703125]), (-12.984382629394531, -6.492191314697266, [-9.13421630859375, -3.8501663208007812]), (-13.714118957519531, -6.857059478759766, [-9.832138061523438, -3.8819808959960938]), (-13.689285278320312, -6.844642639160156, [-8.668228149414062, -5.02105712890625]), (-13.482429504394531, -6.741214752197266, [-8.8917236328125, -4.590705871582031])]",124439808,gpt2
Avocado is a,vegetable.,avocado,vegetable,44,"[(-6.9278717041015625, -3.4639358520507812, [-3.6922683715820312, -3.2356033325195312]), (-8.062049865722656, -4.031024932861328, [-4.549873352050781, -3.512176513671875]), (-8.11236572265625, -4.056182861328125, [-5.444633483886719, -2.6677322387695312]), (-8.6285400390625, -4.31427001953125, [-4.7675018310546875, -3.8610382080078125]), (-8.631195068359375, -4.3155975341796875, [-4.806358337402344, -3.8248367309570312])]",124439808,gpt2
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"[(-9.602806091308594, -4.801403045654297, [-6.811088562011719, -2.791717529296875]), (-9.800254821777344, -4.900127410888672, [-6.5314788818359375, -3.2687759399414062]), (-9.799713134765625, -4.8998565673828125, [-6.858787536621094, -2.9409255981445312]), (-9.201133728027344, -4.600566864013672, [-6.500762939453125, -2.7003707885742188]), (-10.04296875, -5.021484375, [-6.374214172363281, -3.6687545776367188])]",124439808,gpt2
Kale is a,vegetable.,kale,vegetable,46,"[(-12.444488525390625, -6.2222442626953125, [-9.443130493164062, -3.0013580322265625]), (-10.870674133300781, -5.435337066650391, [-7.713409423828125, -3.1572647094726562]), (-12.325874328613281, -6.162937164306641, [-9.782455444335938, -2.5434188842773438]), (-13.500518798828125, -6.7502593994140625, [-9.959442138671875, -3.54107666015625]), (-12.06256103515625, -6.031280517578125, [-9.165016174316406, -2.8975448608398438])]",124439808,gpt2
Escarole is a,vegetable.,escarole,vegetable,47,"[(-12.2271728515625, -6.11358642578125, [-10.003303527832031, -2.2238693237304688]), (-12.642913818359375, -6.3214569091796875, [-9.796257019042969, -2.8466567993164062]), (-13.252754211425781, -6.626377105712891, [-10.294212341308594, -2.9585418701171875]), (-12.174224853515625, -6.0871124267578125, [-9.337455749511719, -2.8367691040039062]), (-11.918472290039062, -5.959236145019531, [-9.673332214355469, -2.2451400756835938])]",124439808,gpt2
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"[(-13.417549133300781, -6.708774566650391, [-9.486923217773438, -3.9306259155273438]), (-13.888839721679688, -6.944419860839844, [-9.835525512695312, -4.053314208984375]), (-11.966217041015625, -5.9831085205078125, [-8.114891052246094, -3.8513259887695312]), (-12.908531188964844, -6.454265594482422, [-8.845489501953125, -4.063041687011719]), (-14.652717590332031, -7.326358795166016, [-9.725196838378906, -4.927520751953125])]",124439808,gpt2
Pickle is a,vegetable.,pickle,vegetable,49,"[(-13.866653442382812, -6.933326721191406, [-9.846885681152344, -4.019767761230469]), (-11.9674072265625, -5.98370361328125, [-10.107711791992188, -1.8596954345703125]), (-12.920326232910156, -6.460163116455078, [-10.435722351074219, -2.4846038818359375]), (-13.2637939453125, -6.63189697265625, [-10.2257080078125, -3.0380859375]), (-11.874618530273438, -5.937309265136719, [-9.428375244140625, -2.4462432861328125])]",124439808,gpt2
Baked bean is a,vegetable.,baked bean,vegetable,50,"[(-8.114128112792969, -4.057064056396484, [-5.131256103515625, -2.9828720092773438]), (-7.825035095214844, -3.912517547607422, [-4.711334228515625, -3.1137008666992188]), (-8.694496154785156, -4.347248077392578, [-5.3849639892578125, -3.3095321655273438]), (-8.525100708007812, -4.262550354003906, [-5.800567626953125, -2.7245330810546875]), (-8.282157897949219, -4.141078948974609, [-4.99267578125, -3.2894821166992188])]",124439808,gpt2
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"[(-10.355308532714844, -5.177654266357422, [-7.9673309326171875, -2.3879776000976562]), (-9.63848876953125, -4.819244384765625, [-7.0129241943359375, -2.6255645751953125]), (-10.285865783691406, -5.142932891845703, [-7.4554290771484375, -2.8304367065429688]), (-12.011993408203125, -6.0059967041015625, [-9.587417602539062, -2.4245758056640625]), (-10.610549926757812, -5.305274963378906, [-7.88299560546875, -2.7275543212890625])]",124439808,gpt2
Seaweed is a,vegetable.,seaweed,vegetable,52,"[(-12.9788818359375, -6.48944091796875, [-9.315177917480469, -3.6637039184570312]), (-10.919486999511719, -5.459743499755859, [-8.582618713378906, -2.3368682861328125]), (-10.354591369628906, -5.177295684814453, [-7.339134216308594, -3.0154571533203125]), (-11.941116333007812, -5.970558166503906, [-8.754249572753906, -3.1868667602539062]), (-11.3922119140625, -5.69610595703125, [-8.392257690429688, -2.9999542236328125])]",124439808,gpt2
Garlic is a,vegetable.,garlic,vegetable,53,"[(-9.142623901367188, -4.571311950683594, [-6.755126953125, -2.3874969482421875]), (-8.457046508789062, -4.228523254394531, [-5.7126007080078125, -2.74444580078125]), (-12.553611755371094, -6.276805877685547, [-9.000381469726562, -3.5532302856445312]), (-10.95135498046875, -5.475677490234375, [-7.371978759765625, -3.579376220703125]), (-10.421134948730469, -5.210567474365234, [-7.0517730712890625, -3.3693618774414062])]",124439808,gpt2
Dandelion is a,vegetable.,dandelion,vegetable,54,"[(-12.173332214355469, -6.086666107177734, [-9.268234252929688, -2.9050979614257812]), (-9.956001281738281, -4.978000640869141, [-6.849113464355469, -3.1068878173828125]), (-10.651504516601562, -5.325752258300781, [-6.755912780761719, -3.8955917358398438]), (-11.95751953125, -5.978759765625, [-9.168098449707031, -2.7894210815429688]), (-11.292518615722656, -5.646259307861328, [-8.523056030273438, -2.7694625854492188])]",124439808,gpt2
Peanut is a,vegetable.,peanut,vegetable,55,"[(-8.968040466308594, -4.484020233154297, [-6.0357818603515625, -2.9322586059570312]), (-10.627586364746094, -5.313793182373047, [-7.527732849121094, -3.099853515625]), (-8.500244140625, -4.2501220703125, [-5.651611328125, -2.8486328125]), (-8.212440490722656, -4.106220245361328, [-5.4969482421875, -2.7154922485351562]), (-8.768470764160156, -4.384235382080078, [-6.525581359863281, -2.242889404296875])]",124439808,gpt2
Rice is a,vegetable.,rice,vegetable,56,"[(-12.528564453125, -6.2642822265625, [-9.982467651367188, -2.5460968017578125]), (-11.034919738769531, -5.517459869384766, [-8.898239135742188, -2.1366806030273438]), (-10.667922973632812, -5.333961486816406, [-8.50335693359375, -2.1645660400390625]), (-11.6529541015625, -5.82647705078125, [-8.18914794921875, -3.46380615234375]), (-11.470993041992188, -5.735496520996094, [-9.077743530273438, -2.39324951171875])]",124439808,gpt2
A saw is a,tool.,saw,tool,1,"[(-8.25921630859375, -4.129608154296875, [-4.39910888671875, -3.860107421875]), (-8.27862548828125, -4.139312744140625, [-4.7684173583984375, -3.5102081298828125]), (-8.593986511230469, -4.296993255615234, [-4.1410980224609375, -4.452888488769531]), (-11.856857299804688, -5.928428649902344, [-7.114166259765625, -4.7426910400390625]), (-9.662796020507812, -4.831398010253906, [-5.08709716796875, -4.5756988525390625])]",124439808,gpt2
A hammer is a,tool.,hammer,tool,2,"[(-10.176376342773438, -5.088188171386719, [-4.686973571777344, -5.489402770996094]), (-7.3851165771484375, -3.6925582885742188, [-3.713287353515625, -3.6718292236328125]), (-6.2407989501953125, -3.1203994750976562, [-3.0142669677734375, -3.226531982421875]), (-6.96759033203125, -3.483795166015625, [-3.8849029541015625, -3.0826873779296875]), (-7.9212646484375, -3.96063232421875, [-3.7513427734375, -4.169921875])]",124439808,gpt2
A ruler is a,tool.,ruler,tool,3,"[(-8.280563354492188, -4.140281677246094, [-5.329658508300781, -2.9509048461914062]), (-8.288169860839844, -4.144084930419922, [-4.873512268066406, -3.4146575927734375]), (-7.474983215332031, -3.7374916076660156, [-4.9145660400390625, -2.5604171752929688]), (-7.82501220703125, -3.912506103515625, [-4.5651702880859375, -3.2598419189453125]), (-9.05975341796875, -4.529876708984375, [-5.789985656738281, -3.2697677612304688])]",124439808,gpt2
A screwdriver is a,tool.,screwdriver,tool,4,"[(-9.24200439453125, -4.621002197265625, [-4.130035400390625, -5.111968994140625]), (-9.277931213378906, -4.638965606689453, [-3.9445419311523438, -5.3333892822265625]), (-9.334068298339844, -4.667034149169922, [-3.6554718017578125, -5.678596496582031]), (-7.647758483886719, -3.8238792419433594, [-3.1447677612304688, -4.50299072265625]), (-8.598670959472656, -4.299335479736328, [-3.77850341796875, -4.820167541503906])]",124439808,gpt2
A drill is a,tool.,drill,tool,5,"[(-9.194591522216797, -4.597295761108398, [-5.65789794921875, -3.536693572998047]), (-7.645294189453125, -3.8226470947265625, [-4.1502838134765625, -3.4950103759765625]), (-9.471050262451172, -4.735525131225586, [-4.981773376464844, -4.489276885986328]), (-7.658721923828125, -3.8293609619140625, [-4.054328918457031, -3.6043930053710938]), (-8.801292419433594, -4.400646209716797, [-4.83709716796875, -3.9641952514648438])]",124439808,gpt2
A nail is a,tool.,nail,tool,6,"[(-7.918861389160156, -3.959430694580078, [-4.919837951660156, -2.9990234375]), (-8.364830017089844, -4.182415008544922, [-5.522300720214844, -2.842529296875]), (-6.983345031738281, -3.4916725158691406, [-5.04327392578125, -1.9400711059570312]), (-7.41436767578125, -3.707183837890625, [-4.909889221191406, -2.5044784545898438]), (-8.030685424804688, -4.015342712402344, [-4.635276794433594, -3.3954086303710938])]",124439808,gpt2
A tape measure is a,tool.,tape measure,tool,7,"[(-9.493759155273438, -4.746879577636719, [-3.7187576293945312, -5.775001525878906]), (-8.81903076171875, -4.409515380859375, [-3.7495803833007812, -5.069450378417969]), (-10.254051208496094, -5.127025604248047, [-4.327384948730469, -5.926666259765625]), (-9.561050415039062, -4.780525207519531, [-3.82763671875, -5.7334136962890625]), (-9.786491394042969, -4.893245697021484, [-3.7799148559570312, -6.0065765380859375])]",124439808,gpt2
A sawhorse is a,tool.,sawhorse,tool,8,"[(-10.695022583007812, -5.347511291503906, [-6.550819396972656, -4.144203186035156]), (-11.904861450195312, -5.952430725097656, [-7.77288818359375, -4.1319732666015625]), (-11.897865295410156, -5.948932647705078, [-6.4617462158203125, -5.436119079589844]), (-12.506927490234375, -6.2534637451171875, [-7.403739929199219, -5.103187561035156]), (-12.265602111816406, -6.132801055908203, [-7.7287445068359375, -4.536857604980469])]",124439808,gpt2
A sandpaper is a,tool.,sandpaper,tool,9,"[(-8.231792449951172, -4.115896224975586, [-4.553825378417969, -3.677967071533203]), (-10.58221435546875, -5.291107177734375, [-4.222709655761719, -6.359504699707031]), (-8.653594970703125, -4.3267974853515625, [-5.1502227783203125, -3.5033721923828125]), (-8.001625061035156, -4.000812530517578, [-4.445037841796875, -3.5565872192382812]), (-8.613006591796875, -4.3065032958984375, [-5.47857666015625, -3.134429931640625])]",124439808,gpt2
A sander is a,tool.,sander,tool,10,"[(-11.616683959960938, -5.808341979980469, [-6.0360107421875, -5.5806732177734375]), (-11.071769714355469, -5.535884857177734, [-5.1183929443359375, -5.953376770019531]), (-9.603958129882812, -4.801979064941406, [-4.266487121582031, -5.337471008300781]), (-9.321914672851562, -4.660957336425781, [-3.84075927734375, -5.4811553955078125]), (-10.348613739013672, -5.174306869506836, [-4.384010314941406, -5.964603424072266])]",124439808,gpt2
A level is a,tool.,level,tool,11,"[(-9.951972961425781, -4.975986480712891, [-6.5069427490234375, -3.4450302124023438]), (-9.762252807617188, -4.881126403808594, [-6.751441955566406, -3.0108108520507812]), (-9.7850341796875, -4.89251708984375, [-6.734619140625, -3.0504150390625]), (-11.246414184570312, -5.623207092285156, [-6.476531982421875, -4.7698822021484375]), (-10.430519104003906, -5.215259552001953, [-7.173667907714844, -3.2568511962890625])]",124439808,gpt2
A plane is a,tool.,plane,tool,12,"[(-10.835174560546875, -5.4175872802734375, [-7.331443786621094, -3.5037307739257812]), (-9.2791748046875, -4.63958740234375, [-6.882408142089844, -2.3967666625976562]), (-10.5145263671875, -5.25726318359375, [-7.049613952636719, -3.4649124145507812]), (-10.835411071777344, -5.417705535888672, [-7.5400543212890625, -3.2953567504882812]), (-10.937179565429688, -5.468589782714844, [-7.033500671386719, -3.9036788940429688])]",124439808,gpt2
A file is a,tool.,file,tool,13,"[(-11.928848266601562, -5.964424133300781, [-7.1842803955078125, -4.74456787109375]), (-10.758689880371094, -5.379344940185547, [-7.106163024902344, -3.65252685546875]), (-10.526908874511719, -5.263454437255859, [-7.302879333496094, -3.224029541015625]), (-11.125198364257812, -5.562599182128906, [-7.5150146484375, -3.6101837158203125]), (-10.8436279296875, -5.42181396484375, [-6.683380126953125, -4.160247802734375])]",124439808,gpt2
A toolbox is a,tool.,toolbox,tool,14,"[(-7.78277587890625, -3.891387939453125, [-2.60760498046875, -5.1751708984375]), (-8.031173706054688, -4.015586853027344, [-2.4566116333007812, -5.574562072753906]), (-7.11932373046875, -3.559661865234375, [-2.0670242309570312, -5.052299499511719]), (-8.699172973632812, -4.349586486816406, [-2.7400360107421875, -5.959136962890625]), (-9.569618225097656, -4.784809112548828, [-2.6056747436523438, -6.9639434814453125])]",124439808,gpt2
A t-square is a,tool.,T-square,tool,15,"[(-10.532279968261719, -5.266139984130859, [-6.593658447265625, -3.9386215209960938]), (-11.208793640136719, -5.604396820068359, [-6.942352294921875, -4.266441345214844]), (-11.227279663085938, -5.613639831542969, [-6.549232482910156, -4.678047180175781]), (-10.913108825683594, -5.456554412841797, [-6.043365478515625, -4.869743347167969]), (-12.435432434082031, -6.217716217041016, [-6.568023681640625, -5.867408752441406])]",124439808,gpt2
