preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Squash is a,vegetable.,squash,vegetable,11,"[(-14.891166687011719, -7.445583343505859, [-9.89483642578125, -4.996330261230469]), (-14.361190795898438, -7.180595397949219, [-9.245429992675781, -5.115760803222656]), (-13.428096771240234, -6.714048385620117, [-10.335525512695312, -3.092571258544922]), (-12.391292572021484, -6.195646286010742, [-8.772270202636719, -3.6190223693847656]), (-14.563411712646484, -7.281705856323242, [-10.209197998046875, -4.354213714599609])]",81912576,distilgpt2
Lettuce is a,vegetable.,lettuce,vegetable,12,"[(-11.939064025878906, -5.969532012939453, [-9.15372085571289, -2.7853431701660156]), (-10.829448699951172, -5.414724349975586, [-7.332035064697266, -3.4974136352539062]), (-11.484477996826172, -5.742238998413086, [-8.060104370117188, -3.4243736267089844]), (-10.142402648925781, -5.071201324462891, [-7.455146789550781, -2.687255859375]), (-10.528057098388672, -5.264028549194336, [-6.408336639404297, -4.119720458984375])]",81912576,distilgpt2
Celery is a,vegetable.,celery,vegetable,13,"[(-10.209186553955078, -5.104593276977539, [-6.642631530761719, -3.5665550231933594]), (-11.493282318115234, -5.746641159057617, [-8.17230224609375, -3.3209800720214844]), (-9.701560974121094, -4.850780487060547, [-7.383689880371094, -2.31787109375]), (-11.994503021240234, -5.997251510620117, [-7.525478363037109, -4.469024658203125]), (-11.12314224243164, -5.56157112121582, [-7.441852569580078, -3.6812896728515625])]",81912576,distilgpt2
Cucumber is a,vegetable.,cucumber,vegetable,14,"[(-8.987628936767578, -4.493814468383789, [-6.561283111572266, -2.4263458251953125]), (-10.537960052490234, -5.268980026245117, [-7.121612548828125, -3.4163475036621094]), (-9.529754638671875, -4.7648773193359375, [-7.020622253417969, -2.5091323852539062]), (-11.8223876953125, -5.91119384765625, [-8.673530578613281, -3.1488571166992188]), (-10.232521057128906, -5.116260528564453, [-7.26123046875, -2.9712905883789062])]",81912576,distilgpt2
Beet is a,vegetable.,beet,vegetable,15,"[(-12.11663818359375, -6.058319091796875, [-8.412925720214844, -3.7037124633789062]), (-12.826976776123047, -6.413488388061523, [-8.79385757446289, -4.033119201660156]), (-13.614486694335938, -6.807243347167969, [-9.818710327148438, -3.7957763671875]), (-13.850116729736328, -6.925058364868164, [-10.2994384765625, -3.550678253173828]), (-12.181709289550781, -6.090854644775391, [-8.81170654296875, -3.3700027465820312])]",81912576,distilgpt2
Green is a,vegetable.,green,vegetable,16,"[(-13.105358123779297, -6.552679061889648, [-9.544063568115234, -3.5612945556640625]), (-14.059425354003906, -7.029712677001953, [-9.8956298828125, -4.163795471191406]), (-14.06478500366211, -7.032392501831055, [-9.350982666015625, -4.713802337646484]), (-12.552745819091797, -6.276372909545898, [-9.558364868164062, -2.9943809509277344]), (-14.164249420166016, -7.082124710083008, [-9.619850158691406, -4.544399261474609])]",81912576,distilgpt2
Tomato is a,vegetable.,tomato,vegetable,17,"[(-13.93356704711914, -6.96678352355957, [-10.089126586914062, -3.844440460205078]), (-14.8966064453125, -7.44830322265625, [-10.808372497558594, -4.088233947753906]), (-14.273616790771484, -7.136808395385742, [-10.17727279663086, -4.096343994140625]), (-13.818470001220703, -6.909235000610352, [-9.902305603027344, -3.9161643981933594]), (-14.68613052368164, -7.34306526184082, [-9.808616638183594, -4.877513885498047])]",81912576,distilgpt2
Lima bean is a,vegetable.,lima bean,vegetable,18,"[(-9.135601043701172, -4.567800521850586, [-5.194965362548828, -3.9406356811523438]), (-7.838649749755859, -3.9193248748779297, [-4.674381256103516, -3.1642684936523438]), (-9.169506072998047, -4.584753036499023, [-4.639263153076172, -4.530242919921875]), (-8.6055908203125, -4.30279541015625, [-4.201408386230469, -4.404182434082031]), (-9.090412139892578, -4.545206069946289, [-4.880916595458984, -4.209495544433594])]",81912576,distilgpt2
Artichoke is a,vegetable.,artichoke,vegetable,19,"[(-13.350921630859375, -6.6754608154296875, [-9.143402099609375, -4.20751953125]), (-12.491004943847656, -6.245502471923828, [-8.511795043945312, -3.9792098999023438]), (-12.851722717285156, -6.425861358642578, [-9.81304931640625, -3.0386734008789062]), (-15.198219299316406, -7.599109649658203, [-9.685714721679688, -5.512504577636719]), (-14.054641723632812, -7.027320861816406, [-9.234176635742188, -4.820465087890625])]",81912576,distilgpt2
Turnip is a,vegetable.,turnip,vegetable,20,"[(-14.076339721679688, -7.038169860839844, [-9.245311737060547, -4.831027984619141]), (-13.834606170654297, -6.917303085327148, [-10.403495788574219, -3.431110382080078]), (-14.409038543701172, -7.204519271850586, [-9.978496551513672, -4.4305419921875]), (-13.509601593017578, -6.754800796508789, [-10.055335998535156, -3.454265594482422]), (-14.868934631347656, -7.434467315673828, [-10.192703247070312, -4.676231384277344])]",81912576,distilgpt2
Eggplant is a,vegetable.,eggplant,vegetable,21,"[(-9.45755386352539, -4.728776931762695, [-7.066410064697266, -2.391143798828125]), (-9.041873931884766, -4.520936965942383, [-5.413326263427734, -3.6285476684570312]), (-9.120346069335938, -4.560173034667969, [-5.4315338134765625, -3.688812255859375]), (-7.935298919677734, -3.967649459838867, [-5.0270233154296875, -2.908275604248047]), (-11.872001647949219, -5.936000823974609, [-7.649269104003906, -4.2227325439453125])]",81912576,distilgpt2
Romaine is a,vegetable.,romaine,vegetable,22,"[(-13.117286682128906, -6.558643341064453, [-9.711006164550781, -3.406280517578125]), (-12.14200210571289, -6.071001052856445, [-9.497116088867188, -2.644886016845703]), (-11.98758316040039, -5.993791580200195, [-9.473617553710938, -2.513965606689453]), (-11.552677154541016, -5.776338577270508, [-8.930587768554688, -2.622089385986328]), (-12.187339782714844, -6.093669891357422, [-9.185096740722656, -3.0022430419921875])]",81912576,distilgpt2
Green pepper is a,vegetable.,green pepper,vegetable,23,"[(-8.990154266357422, -4.495077133178711, [-5.414440155029297, -3.575714111328125]), (-7.414970397949219, -3.7074851989746094, [-4.430595397949219, -2.984375]), (-7.390460968017578, -3.695230484008789, [-4.800807952880859, -2.5896530151367188]), (-7.420310974121094, -3.710155487060547, [-4.270515441894531, -3.1497955322265625]), (-8.919486999511719, -4.459743499755859, [-5.876441955566406, -3.0430450439453125])]",81912576,distilgpt2
Okra is a,vegetable.,okra,vegetable,24,"[(-12.939796447753906, -6.469898223876953, [-9.825401306152344, -3.1143951416015625]), (-12.551342010498047, -6.275671005249023, [-8.319038391113281, -4.232303619384766]), (-11.526237487792969, -5.763118743896484, [-8.991703033447266, -2.534534454345703]), (-12.019279479980469, -6.009639739990234, [-8.287151336669922, -3.732128143310547]), (-11.937725067138672, -5.968862533569336, [-9.247562408447266, -2.6901626586914062])]",81912576,distilgpt2
Radish is a,vegetable.,radish,vegetable,25,"[(-13.055862426757812, -6.527931213378906, [-9.765838623046875, -3.2900238037109375]), (-13.534439086914062, -6.767219543457031, [-9.791389465332031, -3.7430496215820312]), (-14.320793151855469, -7.160396575927734, [-10.004417419433594, -4.316375732421875]), (-12.960155487060547, -6.480077743530273, [-10.247299194335938, -2.7128562927246094]), (-12.437149047851562, -6.218574523925781, [-9.582328796386719, -2.8548202514648438])]",81912576,distilgpt2
Onion is a,vegetable.,onion,vegetable,26,"[(-14.00225830078125, -7.001129150390625, [-10.117408752441406, -3.8848495483398438]), (-12.766960144042969, -6.383480072021484, [-8.986751556396484, -3.7802085876464844]), (-14.63433837890625, -7.317169189453125, [-10.102485656738281, -4.531852722167969]), (-13.846805572509766, -6.923402786254883, [-10.422599792480469, -3.424205780029297]), (-14.82094955444336, -7.41047477722168, [-10.359077453613281, -4.461872100830078])]",81912576,distilgpt2
Bean is a,vegetable.,bean,vegetable,27,"[(-11.149856567382812, -5.574928283691406, [-7.7256011962890625, -3.42425537109375]), (-11.417003631591797, -5.708501815795898, [-8.206851959228516, -3.2101516723632812]), (-10.652488708496094, -5.326244354248047, [-7.498714447021484, -3.1537742614746094]), (-11.67806625366211, -5.839033126831055, [-8.85513687133789, -2.8229293823242188]), (-13.017902374267578, -6.508951187133789, [-8.898750305175781, -4.119152069091797])]",81912576,distilgpt2
Green onion is a,vegetable.,green onion,vegetable,28,"[(-7.084247589111328, -3.542123794555664, [-4.376155853271484, -2.7080917358398438]), (-7.304649353027344, -3.652324676513672, [-3.47052001953125, -3.8341293334960938]), (-7.142478942871094, -3.571239471435547, [-4.261894226074219, -2.880584716796875]), (-7.293342590332031, -3.6466712951660156, [-5.385536193847656, -1.907806396484375]), (-6.178413391113281, -3.0892066955566406, [-3.5370635986328125, -2.6413497924804688])]",81912576,distilgpt2
Potato is a,vegetable.,potato,vegetable,29,"[(-8.921119689941406, -4.460559844970703, [-5.646080017089844, -3.2750396728515625]), (-10.746170043945312, -5.373085021972656, [-6.877040863037109, -3.869129180908203]), (-10.259521484375, -5.1297607421875, [-7.301536560058594, -2.9579849243164062]), (-11.8662109375, -5.93310546875, [-8.839447021484375, -3.026763916015625]), (-11.240459442138672, -5.620229721069336, [-7.984577178955078, -3.2558822631835938])]",81912576,distilgpt2
Parsnip is a,vegetable.,parsnip,vegetable,30,"[(-14.209087371826172, -7.104543685913086, [-10.439327239990234, -3.7697601318359375]), (-14.901592254638672, -7.450796127319336, [-10.75250244140625, -4.149089813232422]), (-14.542312622070312, -7.271156311035156, [-10.645729064941406, -3.8965835571289062]), (-14.441909790039062, -7.220954895019531, [-10.180450439453125, -4.2614593505859375]), (-14.653602600097656, -7.326801300048828, [-10.348491668701172, -4.305110931396484])]",81912576,distilgpt2
Turnip green is a,vegetable.,turnip green,vegetable,31,"[(-10.400260925292969, -5.200130462646484, [-6.881500244140625, -3.5187606811523438]), (-11.292884826660156, -5.646442413330078, [-8.610038757324219, -2.6828460693359375]), (-11.972915649414062, -5.986457824707031, [-8.556602478027344, -3.4163131713867188]), (-10.854633331298828, -5.427316665649414, [-6.945255279541016, -3.9093780517578125]), (-10.711494445800781, -5.355747222900391, [-7.197357177734375, -3.5141372680664062])]",81912576,distilgpt2
Collard is a,vegetable.,collard,vegetable,32,"[(-14.867145538330078, -7.433572769165039, [-10.585884094238281, -4.281261444091797]), (-12.88809585571289, -6.444047927856445, [-10.724739074707031, -2.1633567810058594]), (-13.010589599609375, -6.5052947998046875, [-9.857540130615234, -3.1530494689941406]), (-13.069038391113281, -6.534519195556641, [-10.196922302246094, -2.8721160888671875]), (-13.450069427490234, -6.725034713745117, [-10.503082275390625, -2.9469871520996094])]",81912576,distilgpt2
Wax bean is a,vegetable.,wax bean,vegetable,33,"[(-8.936176300048828, -4.468088150024414, [-5.154777526855469, -3.7813987731933594]), (-8.534587860107422, -4.267293930053711, [-5.473163604736328, -3.0614242553710938]), (-10.442604064941406, -5.221302032470703, [-5.038703918457031, -5.403900146484375]), (-9.343803405761719, -4.671901702880859, [-5.6943817138671875, -3.6494216918945312]), (-8.607749938964844, -4.303874969482422, [-5.0567779541015625, -3.5509719848632812])]",81912576,distilgpt2
Watercress is a,vegetable.,watercress,vegetable,34,"[(-10.507514953613281, -5.253757476806641, [-8.1309814453125, -2.3765335083007812]), (-11.254688262939453, -5.627344131469727, [-8.292476654052734, -2.9622116088867188]), (-10.310134887695312, -5.155067443847656, [-7.491523742675781, -2.8186111450195312]), (-10.940349578857422, -5.470174789428711, [-7.603626251220703, -3.3367233276367188]), (-11.971710205078125, -5.9858551025390625, [-8.890426635742188, -3.0812835693359375])]",81912576,distilgpt2
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"[(-9.071128845214844, -4.535564422607422, [-5.78619384765625, -3.2849349975585938]), (-9.167320251464844, -4.583660125732422, [-6.68310546875, -2.4842147827148438]), (-9.310260772705078, -4.655130386352539, [-6.572818756103516, -2.7374420166015625]), (-9.52981185913086, -4.76490592956543, [-6.307651519775391, -3.2221603393554688]), (-9.524276733398438, -4.762138366699219, [-6.1289825439453125, -3.395294189453125])]",81912576,distilgpt2
Leek is a,vegetable.,leek,vegetable,36,"[(-14.42242431640625, -7.211212158203125, [-10.35689926147461, -4.065525054931641]), (-13.59197998046875, -6.795989990234375, [-10.602180480957031, -2.9897994995117188]), (-15.355850219726562, -7.677925109863281, [-10.713226318359375, -4.6426239013671875]), (-12.505470275878906, -6.252735137939453, [-9.766857147216797, -2.7386131286621094]), (-13.685176849365234, -6.842588424682617, [-9.918567657470703, -3.7666091918945312])]",81912576,distilgpt2
Pepper is a,vegetable.,pepper,vegetable,37,"[(-10.772575378417969, -5.386287689208984, [-7.644340515136719, -3.12823486328125]), (-10.635211944580078, -5.317605972290039, [-6.476402282714844, -4.158809661865234]), (-12.423530578613281, -6.211765289306641, [-8.827117919921875, -3.5964126586914062]), (-9.646373748779297, -4.823186874389648, [-6.2161865234375, -3.430187225341797]), (-12.248489379882812, -6.124244689941406, [-8.02496337890625, -4.2235260009765625])]",81912576,distilgpt2
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"[(-8.081180572509766, -4.040590286254883, [-5.1837921142578125, -2.897388458251953]), (-7.480384826660156, -3.740192413330078, [-4.253753662109375, -3.2266311645507812]), (-7.837581634521484, -3.918790817260742, [-4.983303070068359, -2.854278564453125]), (-7.325538635253906, -3.662769317626953, [-4.944023132324219, -2.3815155029296875]), (-8.633209228515625, -4.3166046142578125, [-5.633510589599609, -2.9996986389160156])]",81912576,distilgpt2
Yam is a,vegetable.,yam,vegetable,39,"[(-11.859188079833984, -5.929594039916992, [-8.619754791259766, -3.2394332885742188]), (-11.705802917480469, -5.852901458740234, [-8.985759735107422, -2.720043182373047]), (-12.748443603515625, -6.3742218017578125, [-8.875816345214844, -3.8726272583007812]), (-12.293556213378906, -6.146778106689453, [-9.669109344482422, -2.6244468688964844]), (-11.848896026611328, -5.924448013305664, [-8.917095184326172, -2.9318008422851562])]",81912576,distilgpt2
Parsley is a,vegetable.,parsley,vegetable,40,"[(-14.456687927246094, -7.228343963623047, [-9.813526153564453, -4.643161773681641]), (-14.262680053710938, -7.131340026855469, [-10.033679962158203, -4.229000091552734]), (-15.403427124023438, -7.701713562011719, [-10.182929992675781, -5.220497131347656]), (-15.282291412353516, -7.641145706176758, [-10.23089599609375, -5.051395416259766]), (-15.0133056640625, -7.50665283203125, [-11.15628433227539, -3.8570213317871094])]",81912576,distilgpt2
Endive is a,vegetable.,endive,vegetable,41,"[(-15.634300231933594, -7.817150115966797, [-10.956371307373047, -4.677928924560547]), (-13.782283782958984, -6.891141891479492, [-10.771015167236328, -3.0112686157226562]), (-14.76241683959961, -7.381208419799805, [-10.91433334350586, -3.84808349609375]), (-15.309253692626953, -7.654626846313477, [-11.597797393798828, -3.711456298828125]), (-16.055545806884766, -8.027772903442383, [-11.286270141601562, -4.769275665283203])]",81912576,distilgpt2
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"[(-12.171466827392578, -6.085733413696289, [-8.241985321044922, -3.9294815063476562]), (-12.756694793701172, -6.378347396850586, [-9.226154327392578, -3.5305404663085938]), (-12.29916000366211, -6.149580001831055, [-8.66109848022461, -3.6380615234375]), (-12.833168029785156, -6.416584014892578, [-7.9712677001953125, -4.861900329589844]), (-11.980876922607422, -5.990438461303711, [-8.887378692626953, -3.0934982299804688])]",81912576,distilgpt2
Mushroom is a,vegetable.,mushroom,vegetable,43,"[(-14.364032745361328, -7.182016372680664, [-10.309783935546875, -4.054248809814453]), (-13.43155288696289, -6.715776443481445, [-9.852630615234375, -3.5789222717285156]), (-15.443729400634766, -7.721864700317383, [-9.677234649658203, -5.7664947509765625]), (-13.619121551513672, -6.809560775756836, [-9.47518539428711, -4.1439361572265625]), (-14.650100708007812, -7.325050354003906, [-10.420146942138672, -4.229953765869141])]",81912576,distilgpt2
