preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Wax bean is a,vegetable.,wax bean,vegetable,33,"[(-3.8535032272338867, -1.9267516136169434, [-3.80452823638916, -0.04897499084472656]), (-2.804288864135742, -1.402144432067871, [-2.7693004608154297, -0.0349884033203125]), (-2.81204891204834, -1.40602445602417, [-2.6677026748657227, -0.1443462371826172]), (-3.732283592224121, -1.8661417961120605, [-3.701542854309082, -0.030740737915039062]), (-4.367743015289307, -2.1838715076446533, [-4.327320575714111, -0.04042243957519531])]",109514298,bert-base-uncased
Watercress is a,vegetable.,watercress,vegetable,34,"[(-6.589410305023193, -3.2947051525115967, [-6.371144771575928, -0.21826553344726562]), (-5.247323989868164, -2.623661994934082, [-5.148458480834961, -0.09886550903320312]), (-5.821523666381836, -2.910761833190918, [-5.696483612060547, -0.12504005432128906]), (-5.117660045623779, -2.5588300228118896, [-5.0637125968933105, -0.05394744873046875]), (-3.5833539962768555, -1.7916769981384277, [-3.4533300399780273, -0.13002395629882812])]",109514298,bert-base-uncased
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"[(-8.495795249938965, -4.247897624969482, [-8.428135871887207, -0.06765937805175781]), (-6.353939056396484, -3.176969528198242, [-6.26104736328125, -0.09289169311523438]), (-7.336426734924316, -3.668213367462158, [-7.3227338790893555, -0.013692855834960938]), (-5.49169921875, -2.745849609375, [-5.450883865356445, -0.04081535339355469]), (-9.202102661132812, -4.601051330566406, [-9.143144607543945, -0.05895805358886719])]",109514298,bert-base-uncased
Leek is a,vegetable.,leek,vegetable,36,"[(-9.797268867492676, -4.898634433746338, [-9.649500846862793, -0.1477680206298828]), (-8.959352493286133, -4.479676246643066, [-8.90196418762207, -0.0573883056640625]), (-8.76297378540039, -4.381486892700195, [-8.637075424194336, -0.1258983612060547]), (-8.697959899902344, -4.348979949951172, [-8.635364532470703, -0.06259536743164062]), (-8.576784133911133, -4.288392066955566, [-8.473617553710938, -0.10316658020019531])]",109514298,bert-base-uncased
Pepper is a,vegetable.,pepper,vegetable,37,"[(-4.479210376739502, -2.239605188369751, [-4.313780307769775, -0.16543006896972656]), (-6.296403408050537, -3.1482017040252686, [-6.144383907318115, -0.15201950073242188]), (-3.427631378173828, -1.713815689086914, [-3.289011001586914, -0.13862037658691406]), (-6.288977146148682, -3.144488573074341, [-6.042850971221924, -0.2461261749267578]), (-6.080779075622559, -3.0403895378112793, [-5.842391014099121, -0.2383880615234375])]",109514298,bert-base-uncased
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"[(-2.706624984741211, -1.3533124923706055, [-2.6676082611083984, -0.0390167236328125]), (-4.223518371582031, -2.1117591857910156, [-4.122600555419922, -0.10091781616210938]), (-3.2948498725891113, -1.6474249362945557, [-3.1313633918762207, -0.16348648071289062]), (-4.065321922302246, -2.032660961151123, [-3.7696943283081055, -0.2956275939941406]), (-4.488219261169434, -2.244109630584717, [-4.391659736633301, -0.09655952453613281])]",109514298,bert-base-uncased
Yam is a,vegetable.,yam,vegetable,39,"[(-7.317184925079346, -3.658592462539673, [-7.240919589996338, -0.07626533508300781]), (-6.4852213859558105, -3.2426106929779053, [-6.465144634246826, -0.020076751708984375]), (-7.899622440338135, -3.9498112201690674, [-7.807602405548096, -0.09202003479003906]), (-9.718329429626465, -4.859164714813232, [-9.572434425354004, -0.14589500427246094]), (-9.354549407958984, -4.677274703979492, [-9.269170761108398, -0.08537864685058594])]",109514298,bert-base-uncased
Parsley is a,vegetable.,parsley,vegetable,40,"[(-9.915246963500977, -4.957623481750488, [-9.726776123046875, -0.18847084045410156]), (-7.080169200897217, -3.5400846004486084, [-7.020503520965576, -0.059665679931640625]), (-3.8567137718200684, -1.9283568859100342, [-3.705535411834717, -0.15117835998535156]), (-9.79525375366211, -4.897626876831055, [-9.646997451782227, -0.1482563018798828]), (-4.025967597961426, -2.012983798980713, [-3.842841148376465, -0.18312644958496094])]",109514298,bert-base-uncased
Endive is a,vegetable.,endive,vegetable,41,"[(-8.930631637573242, -4.465315818786621, [-8.862092971801758, -0.06853866577148438]), (-7.23844051361084, -3.61922025680542, [-7.209403038024902, -0.0290374755859375]), (-7.747025966644287, -3.8735129833221436, [-7.658511638641357, -0.08851432800292969]), (-7.219018936157227, -3.6095094680786133, [-7.105827331542969, -0.11319160461425781]), (-7.956775665283203, -3.9783878326416016, [-7.892803192138672, -0.06397247314453125])]",109514298,bert-base-uncased
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"[(-5.925157070159912, -2.962578535079956, [-5.882537364959717, -0.04261970520019531]), (-6.201472282409668, -3.100736141204834, [-6.117505073547363, -0.08396720886230469]), (-5.830399036407471, -2.9151995182037354, [-5.744762897491455, -0.08563613891601562]), (-5.531933307647705, -2.7659666538238525, [-5.482758045196533, -0.049175262451171875]), (-6.770145893096924, -3.385072946548462, [-6.721937656402588, -0.04820823669433594])]",109514298,bert-base-uncased
Mushroom is a,vegetable.,mushroom,vegetable,43,"[(-3.917438507080078, -1.958719253540039, [-3.7881546020507812, -0.12928390502929688]), (-4.356081962585449, -2.1780409812927246, [-4.132523536682129, -0.2235584259033203]), (-4.165633201599121, -2.0828166007995605, [-4.004258155822754, -0.1613750457763672]), (-4.5714240074157715, -2.2857120037078857, [-4.368999004364014, -0.2024250030517578]), (-5.591047286987305, -2.7955236434936523, [-5.511991500854492, -0.0790557861328125])]",109514298,bert-base-uncased
Avocado is a,vegetable.,avocado,vegetable,44,"[(-7.053166389465332, -3.526583194732666, [-6.969378471374512, -0.08378791809082031]), (-7.276905059814453, -3.6384525299072266, [-7.257822036743164, -0.019083023071289062]), (-7.331502437591553, -3.6657512187957764, [-7.263915538787842, -0.06758689880371094]), (-6.0924072265625, -3.04620361328125, [-6.058843612670898, -0.03356361389160156]), (-8.15372085571289, -4.076860427856445, [-8.083744049072266, -0.069976806640625])]",109514298,bert-base-uncased
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"[(-7.05564546585083, -3.527822732925415, [-6.916683673858643, -0.1389617919921875]), (-7.513577461242676, -3.756788730621338, [-7.398076057434082, -0.11550140380859375]), (-8.389392852783203, -4.194696426391602, [-8.33073616027832, -0.05865669250488281]), (-6.263503551483154, -3.131751775741577, [-6.227855205535889, -0.035648345947265625]), (-6.849148273468018, -3.424574136734009, [-6.717142581939697, -0.1320056915283203])]",109514298,bert-base-uncased
Kale is a,vegetable.,kale,vegetable,46,"[(-8.148171424865723, -4.074085712432861, [-8.084214210510254, -0.06395721435546875]), (-8.337236404418945, -4.168618202209473, [-8.269548416137695, -0.06768798828125]), (-8.621163368225098, -4.310581684112549, [-8.463030815124512, -0.15813255310058594]), (-7.626558303833008, -3.813279151916504, [-7.52821159362793, -0.09834671020507812]), (-7.444103717803955, -3.7220518589019775, [-7.343569278717041, -0.10053443908691406])]",109514298,bert-base-uncased
Escarole is a,vegetable.,escarole,vegetable,47,"[(-9.04865837097168, -4.52432918548584, [-8.929994583129883, -0.11866378784179688]), (-10.438151359558105, -5.219075679779053, [-10.398756980895996, -0.039394378662109375]), (-8.164983749389648, -4.082491874694824, [-8.143722534179688, -0.021261215209960938]), (-8.588431358337402, -4.294215679168701, [-8.44005298614502, -0.1483783721923828]), (-9.4924955368042, -4.7462477684021, [-9.28266429901123, -0.20983123779296875])]",109514298,bert-base-uncased
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"[(-7.7096052169799805, -3.8548026084899902, [-7.680590629577637, -0.02901458740234375]), (-8.390647888183594, -4.195323944091797, [-8.104856491088867, -0.28579139709472656]), (-7.4178338050842285, -3.7089169025421143, [-7.307680606842041, -0.1101531982421875]), (-8.557698249816895, -4.278849124908447, [-8.480507850646973, -0.07719039916992188]), (-6.573009490966797, -3.2865047454833984, [-6.512908935546875, -0.060100555419921875])]",109514298,bert-base-uncased
Pickle is a,vegetable.,pickle,vegetable,49,"[(-5.456915855407715, -2.7284579277038574, [-5.388583183288574, -0.06833267211914062]), (-7.317035675048828, -3.658517837524414, [-7.28184700012207, -0.03518867492675781]), (-6.710633277893066, -3.355316638946533, [-6.545966148376465, -0.16466712951660156]), (-5.2123847007751465, -2.6061923503875732, [-5.1129679679870605, -0.09941673278808594]), (-6.610016822814941, -3.3050084114074707, [-6.533602714538574, -0.07641410827636719])]",109514298,bert-base-uncased
Baked bean is a,vegetable.,baked bean,vegetable,50,"[(-4.045318126678467, -2.0226590633392334, [-3.9079508781433105, -0.13736724853515625]), (-4.910894870758057, -2.4554474353790283, [-4.820810794830322, -0.09008407592773438]), (-3.3267650604248047, -1.6633825302124023, [-3.2032604217529297, -0.123504638671875]), (-4.486525535583496, -2.243262767791748, [-4.353968620300293, -0.13255691528320312]), (-4.559014320373535, -2.2795071601867676, [-4.435593605041504, -0.12342071533203125])]",109514298,bert-base-uncased
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"[(-5.890588760375977, -2.9452943801879883, [-5.794939041137695, -0.09564971923828125]), (-5.229006290435791, -2.6145031452178955, [-4.867794513702393, -0.36121177673339844]), (-6.491571426391602, -3.245785713195801, [-6.424993515014648, -0.06657791137695312]), (-5.95737886428833, -2.978689432144165, [-5.815622806549072, -0.1417560577392578]), (-4.619439125061035, -2.3097195625305176, [-4.538273811340332, -0.08116531372070312])]",109514298,bert-base-uncased
Seaweed is a,vegetable.,seaweed,vegetable,52,"[(-4.263842582702637, -2.1319212913513184, [-4.185299873352051, -0.07854270935058594]), (-3.259519577026367, -1.6297597885131836, [-3.140859603881836, -0.11865997314453125]), (-3.5720643997192383, -1.7860321998596191, [-3.4433412551879883, -0.12872314453125]), (-4.1363983154296875, -2.0681991577148438, [-3.9564571380615234, -0.17994117736816406]), (-4.115716457366943, -2.0578582286834717, [-4.013783931732178, -0.10193252563476562])]",109514298,bert-base-uncased
Garlic is a,vegetable.,garlic,vegetable,53,"[(-3.3560361862182617, -1.6780180931091309, [-3.2016897201538086, -0.15434646606445312]), (-3.4282093048095703, -1.7141046524047852, [-3.2956295013427734, -0.13257980346679688]), (-4.9752116203308105, -2.4876058101654053, [-4.714721202850342, -0.26049041748046875]), (-3.559691905975342, -1.779845952987671, [-3.4788126945495605, -0.08087921142578125]), (-5.396071434020996, -2.698035717010498, [-5.249884605407715, -0.14618682861328125])]",109514298,bert-base-uncased
Dandelion is a,vegetable.,dandelion,vegetable,54,"[(-7.110121250152588, -3.555060625076294, [-7.007975101470947, -0.10214614868164062]), (-6.497087478637695, -3.2485437393188477, [-6.397100448608398, -0.09998703002929688]), (-6.443141937255859, -3.2215709686279297, [-6.402790069580078, -0.04035186767578125]), (-6.959568023681641, -3.4797840118408203, [-6.888690948486328, -0.0708770751953125]), (-6.844977378845215, -3.4224886894226074, [-6.703457832336426, -0.14151954650878906])]",109514298,bert-base-uncased
Peanut is a,vegetable.,peanut,vegetable,55,"[(-2.765026092529297, -1.3825130462646484, [-2.619333267211914, -0.1456928253173828]), (-5.764908790588379, -2.8824543952941895, [-5.652251243591309, -0.11265754699707031]), (-4.680100440979004, -2.340050220489502, [-4.431323051452637, -0.2487773895263672]), (-4.537039756774902, -2.268519878387451, [-4.3981122970581055, -0.13892745971679688]), (-3.949152946472168, -1.974576473236084, [-3.8345651626586914, -0.11458778381347656])]",109514298,bert-base-uncased
Rice is a,vegetable.,rice,vegetable,56,"[(-2.812283515930176, -1.406141757965088, [-2.676377296447754, -0.13590621948242188]), (-7.687713623046875, -3.8438568115234375, [-7.5743408203125, -0.113372802734375]), (-9.130010604858398, -4.565005302429199, [-8.963825225830078, -0.1661853790283203]), (-6.822546482086182, -3.411273241043091, [-6.718233585357666, -0.10431289672851562]), (-3.184589385986328, -1.592294692993164, [-2.996675491333008, -0.1879138946533203])]",109514298,bert-base-uncased
A saw is a,tool.,saw,tool,1,"[(-3.2828383445739746, -1.6414191722869873, [-3.1717886924743652, -0.11104965209960938]), (-3.6520395278930664, -1.8260197639465332, [-3.635758399963379, -0.0162811279296875]), (-1.6410608291625977, -0.8205304145812988, [-1.5828027725219727, -0.058258056640625]), (-3.1854147911071777, -1.5927073955535889, [-3.106912136077881, -0.07850265502929688]), (-1.820704460144043, -0.9103522300720215, [-1.7632665634155273, -0.057437896728515625])]",109514298,bert-base-uncased
A hammer is a,tool.,hammer,tool,2,"[(-2.246230125427246, -1.123115062713623, [-2.161696434020996, -0.08453369140625]), (-2.2928504943847656, -1.1464252471923828, [-2.2533340454101562, -0.039516448974609375]), (-2.2076759338378906, -1.1038379669189453, [-2.114337921142578, -0.0933380126953125]), (-0.9543924331665039, -0.47719621658325195, [-0.9098749160766602, -0.04451751708984375]), (-2.693814277648926, -1.346907138824463, [-2.60770320892334, -0.08611106872558594])]",109514298,bert-base-uncased
A ruler is a,tool.,ruler,tool,3,"[(-7.769134521484375, -3.8845672607421875, [-7.621608734130859, -0.14752578735351562]), (-8.327199935913086, -4.163599967956543, [-8.240293502807617, -0.08690643310546875]), (-7.450333118438721, -3.7251665592193604, [-7.413898944854736, -0.036434173583984375]), (-8.118876457214355, -4.059438228607178, [-8.010998725891113, -0.10787773132324219]), (-7.852492809295654, -3.926246404647827, [-7.754836559295654, -0.09765625])]",109514298,bert-base-uncased
A screwdriver is a,tool.,screwdriver,tool,4,"[(-1.581838607788086, -0.790919303894043, [-1.476858139038086, -0.10498046875]), (-0.8474102020263672, -0.4237051010131836, [-0.8105010986328125, -0.03690910339355469]), (-0.5170412063598633, -0.25852060317993164, [-0.4883699417114258, -0.0286712646484375]), (-0.9241504669189453, -0.46207523345947266, [-0.8748760223388672, -0.049274444580078125]), (-1.198725700378418, -0.599362850189209, [-1.1767778396606445, -0.021947860717773438])]",109514298,bert-base-uncased
A drill is a,tool.,drill,tool,5,"[(-4.253190994262695, -2.1265954971313477, [-4.158552169799805, -0.09463882446289062]), (-3.6506223678588867, -1.8253111839294434, [-3.5695085525512695, -0.08111381530761719]), (-5.4616265296936035, -2.7308132648468018, [-5.392004489898682, -0.06962203979492188]), (-4.252936840057373, -2.1264684200286865, [-4.1551127433776855, -0.0978240966796875]), (-2.6286401748657227, -1.3143200874328613, [-2.5508623123168945, -0.07777786254882812])]",109514298,bert-base-uncased
A nail is a,tool.,nail,tool,6,"[(-4.027971267700195, -2.0139856338500977, [-3.9474716186523438, -0.08049964904785156]), (-4.92359733581543, -2.461798667907715, [-4.858469009399414, -0.06512832641601562]), (-3.7372913360595703, -1.8686456680297852, [-3.6716175079345703, -0.065673828125]), (-2.718669891357422, -1.359334945678711, [-2.686128616333008, -0.03254127502441406]), (-3.5415544509887695, -1.7707772254943848, [-3.4487218856811523, -0.09283256530761719])]",109514298,bert-base-uncased
A tape measure is a,tool.,tape measure,tool,7,"[(-8.96677017211914, -4.48338508605957, [-8.901557922363281, -0.06521224975585938]), (-4.375336647033691, -2.1876683235168457, [-4.338992118835449, -0.03634452819824219]), (-5.79314661026001, -2.896573305130005, [-5.767815113067627, -0.025331497192382812]), (-6.995156764984131, -3.4975783824920654, [-6.922265529632568, -0.0728912353515625]), (-5.040223121643066, -2.520111560821533, [-4.99330997467041, -0.04691314697265625])]",109514298,bert-base-uncased
A sawhorse is a,tool.,sawhorse,tool,8,"[(-2.767989158630371, -1.3839945793151855, [-2.6996049880981445, -0.06838417053222656]), (-1.6850700378417969, -0.8425350189208984, [-1.6543102264404297, -0.030759811401367188]), (-4.460119724273682, -2.230059862136841, [-4.349949359893799, -0.11017036437988281]), (-2.687188148498535, -1.3435940742492676, [-2.6261701583862305, -0.06101799011230469]), (-3.039017677307129, -1.5195088386535645, [-2.9669675827026367, -0.07205009460449219])]",109514298,bert-base-uncased
A sandpaper is a,tool.,sandpaper,tool,9,"[(-3.396730422973633, -1.6983652114868164, [-3.2844085693359375, -0.11232185363769531]), (-4.864092826843262, -2.432046413421631, [-4.807936668395996, -0.056156158447265625]), (-3.72847843170166, -1.86423921585083, [-3.6885766983032227, -0.0399017333984375]), (-3.4052891731262207, -1.7026445865631104, [-3.3650498390197754, -0.04023933410644531]), (-4.847785949707031, -2.4238929748535156, [-4.81205940246582, -0.03572654724121094])]",109514298,bert-base-uncased
